mean_sentiment,us_state,date,politician,ticket
0.52383333,Alabama,2020-10-02,mikepence,Republican
-0.11966,Florida,2020-10-02,kamalaharris,Democrat
-0.06322,North Carolina,2020-10-02,kamalaharris,Democrat
-0.19440909,Pennsylvania,2020-10-02,joebiden,Democrat
0.18978333,Florida,2020-10-02,mikepence,Republican
-0.019564327,other,2020-10-02,joebiden,Democrat
-0.903,New Mexico,2020-10-02,kamalaharris,Democrat
0.5106,Nebraska,2020-10-02,mikepence,Republican
0.3221111,Minnesota,2020-10-02,joebiden,Democrat
-0.04257778,Kansas,2020-10-02,joebiden,Democrat
0.1531,Minnesota,2020-10-02,kamalaharris,Democrat
-0.03957667,Kansas,2020-10-02,donaldtrump,Republican
-0.018846668,Texas,2020-10-02,donaldtrump,Republican
0.4388,Colorado,2020-10-02,joebiden,Democrat
-0.00045000203,Kansas,2020-10-02,kamalaharris,Democrat
0.3264,Idaho,2020-10-02,mikepence,Republican
-0.27276668,Virginia,2020-10-02,donaldtrump,Republican
0.5574,North Dakota,2020-10-02,mikepence,Republican
0.8814,New Hampshire,2020-10-02,donaldtrump,Republican
0.28516,Connecticut,2020-10-02,mikepence,Republican
0.038368475,no_loc,2020-10-02,joebiden,Democrat
0.643,Wyoming,2020-10-02,mikepence,Republican
0.049,North Dakota,2020-10-02,joebiden,Democrat
-0.9449,Puerto Rico,2020-10-02,joebiden,Democrat
0.1116375,Georgia,2020-10-02,mikepence,Republican
0.4939,North Dakota,2020-10-02,donaldtrump,Republican
-0.74504995,Mississippi,2020-10-02,donaldtrump,Republican
0.272875,Missouri,2020-10-02,mikepence,Republican
-0.28063333,Indiana,2020-10-02,joebiden,Democrat
-0.06278517,no_loc,2020-10-02,donaldtrump,Republican
0.35969996,Iowa,2020-10-02,mikepence,Republican
-0.0071333423,Tennessee,2020-10-02,mikepence,Republican
0.41759998,Kentucky,2020-10-02,mikepence,Republican
-0.21841,Tennessee,2020-10-02,joebiden,Democrat
-0.6261,Maine,2020-10-02,joebiden,Democrat
-0.2816,South Carolina,2020-10-02,joebiden,Democrat
0.05075,Nebraska,2020-10-02,kamalaharris,Democrat
-0.9153,Connecticut,2020-10-02,joebiden,Democrat
0.016925,Ohio,2020-10-02,donaldtrump,Republican
-0.09664375,Pennsylvania,2020-10-02,mikepence,Republican
0.0422,West Virginia,2020-10-02,donaldtrump,Republican
-0.42255002,New Mexico,2020-10-02,joebiden,Democrat
0.01600476,New York,2020-10-02,mikepence,Republican
-0.016849995,Massachusetts,2020-10-02,kamalaharris,Democrat
-0.360625,Minnesota,2020-10-02,mikepence,Republican
0.10599999,Maine,2020-10-02,donaldtrump,Republican
-0.4314,Utah,2020-10-02,kamalaharris,Democrat
0.0076272744,District of Columbia,2020-10-02,joebiden,Democrat
0.378825,District of Columbia,2020-10-02,donaldtrump,Republican
0.2729,Illinois,2020-10-02,mikepence,Republican
-0.010316673,Arizona,2020-10-02,mikepence,Republican
0.2387,Minnesota,2020-10-02,donaldtrump,Republican
-0.037650004,Nevada,2020-10-02,mikepence,Republican
0.22170001,Louisiana,2020-10-02,donaldtrump,Republican
0.6124,Alaska,2020-10-02,joebiden,Democrat
0.0054055545,Florida,2020-10-02,donaldtrump,Republican
0.053949993,District of Columbia,2020-10-02,mikepence,Republican
-0.0927,Wisconsin,2020-10-02,joebiden,Democrat
0.0,South Dakota,2020-10-02,donaldtrump,Republican
0.1719,Mississippi,2020-10-02,joebiden,Democrat
-0.1511125,Arizona,2020-10-02,joebiden,Democrat
-0.10692727,New York,2020-10-02,kamalaharris,Democrat
-0.058099993,Maryland,2020-10-02,mikepence,Republican
-0.0046499968,Rhode Island,2020-10-03,donaldtrump,Republican
0.6369,Iowa,2020-10-03,kamalaharris,Democrat
-0.16578889,Illinois,2020-10-03,donaldtrump,Republican
-0.09262857,Missouri,2020-10-03,donaldtrump,Republican
0.3890167,South Carolina,2020-10-03,joebiden,Democrat
0.7964,Puerto Rico,2020-10-03,joebiden,Democrat
0.082349986,Arkansas,2020-10-03,donaldtrump,Republican
-0.8934,Wyoming,2020-10-03,kamalaharris,Democrat
-0.1333439,other,2020-10-03,joebiden,Democrat
0.094837494,District of Columbia,2020-10-03,donaldtrump,Republican
-0.8074,Iowa,2020-10-03,donaldtrump,Republican
0.10836957,Texas,2020-10-03,kamalaharris,Democrat
0.5719,Indiana,2020-10-03,kamalaharris,Democrat
0.3699,North Carolina,2020-10-03,donaldtrump,Republican
0.06988667,Massachusetts,2020-10-03,joebiden,Democrat
-0.0035666677,California,2020-10-03,donaldtrump,Republican
0.020408884,California,2020-10-03,joebiden,Democrat
0.04746667,Maryland,2020-10-03,kamalaharris,Democrat
-0.41972,Indiana,2020-10-03,joebiden,Democrat
0.15605833,Kansas,2020-10-03,kamalaharris,Democrat
0.886,Wisconsin,2020-10-03,kamalaharris,Democrat
0.53925,Oklahoma,2020-10-03,donaldtrump,Republican
0.1841875,North Carolina,2020-10-03,joebiden,Democrat
0.05055333,Illinois,2020-10-03,mikepence,Republican
0.0,Montana,2020-10-03,mikepence,Republican
-0.08980001,New York,2020-10-03,kamalaharris,Democrat
-0.3692,South Carolina,2020-10-03,mikepence,Republican
-0.5122,West Virginia,2020-10-03,joebiden,Democrat
0.14654444,Indiana,2020-10-03,mikepence,Republican
-0.15355143,Florida,2020-10-03,mikepence,Republican
0.14398913,Kansas,2020-10-03,donaldtrump,Republican
-0.5574,Montana,2020-10-03,donaldtrump,Republican
-0.0044625076,Kentucky,2020-10-03,donaldtrump,Republican
-0.26023334,New Jersey,2020-10-03,mikepence,Republican
-0.5106,West Virginia,2020-10-03,donaldtrump,Republican
-0.28558,Oregon,2020-10-03,mikepence,Republican
0.061133333,Maryland,2020-10-03,joebiden,Democrat
-0.45298,Wisconsin,2020-10-03,mikepence,Republican
0.5888,Tennessee,2020-10-03,joebiden,Democrat
0.42409998,Pennsylvania,2020-10-03,kamalaharris,Democrat
-0.16913679,no_loc,2020-10-03,mikepence,Republican
0.101796366,other,2020-10-03,kamalaharris,Democrat
0.09048779,no_loc,2020-10-03,donaldtrump,Republican
0.12596667,Michigan,2020-10-03,kamalaharris,Democrat
0.17853999,Arizona,2020-10-03,kamalaharris,Democrat
-0.39215,Tennessee,2020-10-03,mikepence,Republican
0.168125,Michigan,2020-10-03,joebiden,Democrat
0.44803333,Mississippi,2020-10-03,donaldtrump,Republican
0.13026,New Hampshire,2020-10-03,donaldtrump,Republican
0.02005,Ohio,2020-10-03,joebiden,Democrat
-0.092366666,Connecticut,2020-10-03,kamalaharris,Democrat
0.2023,Vermont,2020-10-03,donaldtrump,Republican
-0.19262,Arizona,2020-10-03,donaldtrump,Republican
0.4404,Wisconsin,2020-10-03,donaldtrump,Republican
-0.10502308,District of Columbia,2020-10-03,mikepence,Republican
-0.17827143,Alabama,2020-10-03,joebiden,Democrat
-0.20073783,New York,2020-10-03,joebiden,Democrat
0.7783,Nevada,2020-10-03,donaldtrump,Republican
0.015666664,Utah,2020-10-03,joebiden,Democrat
0.32153332,Louisiana,2020-10-03,kamalaharris,Democrat
0.027239999,Nebraska,2020-10-03,donaldtrump,Republican
-0.03610339,Kansas,2020-10-03,joebiden,Democrat
-0.16895,New Jersey,2020-10-03,donaldtrump,Republican
-0.25929168,California,2020-10-03,kamalaharris,Democrat
0.21016665,Oklahoma,2020-10-03,mikepence,Republican
-0.3435643,Massachusetts,2020-10-03,mikepence,Republican
0.29236668,District of Columbia,2020-10-03,kamalaharris,Democrat
0.07755,Ohio,2020-10-03,mikepence,Republican
-0.024833346,Ohio,2020-10-03,kamalaharris,Democrat
-0.22243333,Minnesota,2020-10-03,joebiden,Democrat
-0.07063572,New Jersey,2020-10-03,joebiden,Democrat
0.6834,Arkansas,2020-10-03,kamalaharris,Democrat
-0.35595,New Hampshire,2020-10-03,mikepence,Republican
-0.31306666,Nevada,2020-10-03,joebiden,Democrat
-0.21679667,New York,2020-10-03,mikepence,Republican
-0.57835,Idaho,2020-10-03,donaldtrump,Republican
0.6588,Kentucky,2020-10-03,mikepence,Republican
-0.13759999,Maine,2020-10-03,donaldtrump,Republican
0.26168,New Jersey,2020-10-03,kamalaharris,Democrat
0.14355834,Arizona,2020-10-03,joebiden,Democrat
0.062280007,Florida,2020-10-03,kamalaharris,Democrat
0.18842857,Pennsylvania,2020-10-03,donaldtrump,Republican
0.4247,South Carolina,2020-10-03,kamalaharris,Democrat
0.13109998,Maine,2020-10-03,joebiden,Democrat
-0.0119199995,Colorado,2020-10-03,joebiden,Democrat
-0.1446,Texas,2020-10-03,donaldtrump,Republican
-0.4063,Nebraska,2020-10-03,mikepence,Republican
0.392,Oregon,2020-10-03,kamalaharris,Democrat
-0.041859522,Kansas,2020-10-03,mikepence,Republican
-0.49330002,Missouri,2020-10-03,mikepence,Republican
0.014132632,no_loc,2020-10-03,kamalaharris,Democrat
0.022376003,New York,2020-10-03,donaldtrump,Republican
-0.11922,Connecticut,2020-10-03,donaldtrump,Republican
-0.5018,Vermont,2020-10-03,joebiden,Democrat
0.27985,Massachusetts,2020-10-03,kamalaharris,Democrat
-0.18754706,Pennsylvania,2020-10-03,joebiden,Democrat
0.44525,South Carolina,2020-10-03,donaldtrump,Republican
-0.037633345,Maryland,2020-10-03,mikepence,Republican
-0.2533,Georgia,2020-10-03,mikepence,Republican
0.5574,Alaska,2020-10-03,mikepence,Republican
0.0,Maine,2020-10-03,mikepence,Republican
-0.051700003,Ohio,2020-10-03,donaldtrump,Republican
-0.6436,Washington,2020-10-03,donaldtrump,Republican
-0.028209127,no_loc,2020-10-03,joebiden,Democrat
0.093375,North Carolina,2020-10-03,kamalaharris,Democrat
0.124323525,Georgia,2020-10-03,joebiden,Democrat
0.17324285,Indiana,2020-10-03,donaldtrump,Republican
0.3861,Connecticut,2020-10-03,joebiden,Democrat
0.32712498,Minnesota,2020-10-03,kamalaharris,Democrat
-0.50285,Oklahoma,2020-10-03,joebiden,Democrat
-0.22795,Alabama,2020-10-03,kamalaharris,Democrat
-0.1718,Rhode Island,2020-10-03,kamalaharris,Democrat
-0.030157141,Illinois,2020-10-03,kamalaharris,Democrat
-0.33525,Louisiana,2020-10-03,mikepence,Republican
0.25065,Wisconsin,2020-10-03,joebiden,Democrat
0.39406666,Colorado,2020-10-03,donaldtrump,Republican
-0.3176375,Virginia,2020-10-03,mikepence,Republican
-0.36917502,Minnesota,2020-10-03,mikepence,Republican
0.0,Alabama,2020-10-03,mikepence,Republican
0.5579571,Missouri,2020-10-03,joebiden,Democrat
0.04491875,Illinois,2020-10-03,joebiden,Democrat
-0.0931,Alaska,2020-10-03,donaldtrump,Republican
0.092785716,Georgia,2020-10-03,kamalaharris,Democrat
-0.098311655,other,2020-10-03,mikepence,Republican
-0.7918,Delaware,2020-10-03,kamalaharris,Democrat
0.24835,Idaho,2020-10-03,joebiden,Democrat
-0.24695,Hawaii,2020-10-03,mikepence,Republican
0.72745,Wyoming,2020-10-03,donaldtrump,Republican
0.6666,Wyoming,2020-10-03,joebiden,Democrat
0.21342501,Massachusetts,2020-10-03,donaldtrump,Republican
-0.6875,Utah,2020-10-03,mikepence,Republican
-0.1522,Virginia,2020-10-03,joebiden,Democrat
0.18371001,Washington,2020-10-03,joebiden,Democrat
0.1582,Minnesota,2020-10-03,donaldtrump,Republican
-0.21666667,Oregon,2020-10-03,donaldtrump,Republican
0.0,North Dakota,2020-10-03,joebiden,Democrat
-0.27246428,Michigan,2020-10-03,mikepence,Republican
0.3724,New Mexico,2020-10-03,mikepence,Republican
-0.05394423,California,2020-10-03,mikepence,Republican
0.29168335,Washington,2020-10-03,kamalaharris,Democrat
0.897,Utah,2020-10-03,donaldtrump,Republican
0.061100006,New Mexico,2020-10-03,donaldtrump,Republican
0.21476667,Arkansas,2020-10-03,joebiden,Democrat
-0.10715002,Alabama,2020-10-03,donaldtrump,Republican
0.0,Hawaii,2020-10-03,donaldtrump,Republican
0.6654,Montana,2020-10-03,kamalaharris,Democrat
0.3609,Arizona,2020-10-03,mikepence,Republican
-0.25042,Virginia,2020-10-03,kamalaharris,Democrat
0.23583333,Washington,2020-10-03,mikepence,Republican
0.15216666,Delaware,2020-10-03,mikepence,Republican
0.0034833353,Louisiana,2020-10-03,joebiden,Democrat
0.22003333,Kentucky,2020-10-03,kamalaharris,Democrat
0.7717,Mississippi,2020-10-03,mikepence,Republican
-0.2275,Pennsylvania,2020-10-03,mikepence,Republican
-0.68544996,Oklahoma,2020-10-03,kamalaharris,Democrat
0.060475,West Virginia,2020-10-03,mikepence,Republican
0.28775,Kentucky,2020-10-03,joebiden,Democrat
0.026025008,Tennessee,2020-10-03,kamalaharris,Democrat
-0.1308375,Virginia,2020-10-03,donaldtrump,Republican
0.07036667,Florida,2020-10-03,joebiden,Democrat
-0.6328,Maryland,2020-10-03,donaldtrump,Republican
0.04738571,North Carolina,2020-10-03,mikepence,Republican
0.19328001,Missouri,2020-10-03,kamalaharris,Democrat
0.20321667,Colorado,2020-10-03,kamalaharris,Democrat
0.25977,Florida,2020-10-03,donaldtrump,Republican
-0.05714,Connecticut,2020-10-03,mikepence,Republican
-0.15286061,Texas,2020-10-03,mikepence,Republican
0.02852222,Oregon,2020-10-03,joebiden,Democrat
0.43744284,District of Columbia,2020-10-03,joebiden,Democrat
0.090825,Iowa,2020-10-03,mikepence,Republican
-0.17183673,Texas,2020-10-03,joebiden,Democrat
0.53038573,Georgia,2020-10-03,donaldtrump,Republican
-0.6886,New Mexico,2020-10-03,joebiden,Democrat
-0.085099995,Nevada,2020-10-03,kamalaharris,Democrat
0.09831543,other,2020-10-03,donaldtrump,Republican
-0.14068334,Colorado,2020-10-03,mikepence,Republican
0.023933342,Tennessee,2020-10-03,donaldtrump,Republican
0.0,Arkansas,2020-10-03,mikepence,Republican
0.12974286,Michigan,2020-10-03,donaldtrump,Republican
0.46472502,Utah,2020-10-03,kamalaharris,Democrat
0.013683334,Nevada,2020-10-03,mikepence,Republican
0.5859,Rhode Island,2020-10-03,mikepence,Republican
0.28732502,Michigan,2020-10-04,joebiden,Democrat
-0.125,Massachusetts,2020-10-04,mikepence,Republican
0.20172857,Massachusetts,2020-10-04,joebiden,Democrat
0.5927,New Hampshire,2020-10-04,joebiden,Democrat
-0.73645,Georgia,2020-10-04,joebiden,Democrat
-0.8271,North Dakota,2020-10-04,kamalaharris,Democrat
-0.6908,West Virginia,2020-10-04,donaldtrump,Republican
0.290975,Georgia,2020-10-04,donaldtrump,Republican
0.3595,Tennessee,2020-10-04,mikepence,Republican
0.20484999,Illinois,2020-10-04,mikepence,Republican
0.38016665,North Carolina,2020-10-04,donaldtrump,Republican
-0.7815,Idaho,2020-10-04,donaldtrump,Republican
0.8402,Minnesota,2020-10-04,joebiden,Democrat
0.19714285,Arizona,2020-10-04,kamalaharris,Democrat
0.3182,Iowa,2020-10-04,joebiden,Democrat
0.2023,Colorado,2020-10-04,mikepence,Republican
-0.42724,District of Columbia,2020-10-04,mikepence,Republican
-0.3587,District of Columbia,2020-10-04,donaldtrump,Republican
0.32478124,Florida,2020-10-04,kamalaharris,Democrat
0.6249,Maine,2020-10-04,kamalaharris,Democrat
0.25157857,Florida,2020-10-04,donaldtrump,Republican
0.25,Colorado,2020-10-04,donaldtrump,Republican
-0.018259998,Ohio,2020-10-04,kamalaharris,Democrat
0.10971112,New Jersey,2020-10-04,joebiden,Democrat
-0.13137667,California,2020-10-04,kamalaharris,Democrat
0.44910002,South Carolina,2020-10-04,kamalaharris,Democrat
-0.3182,Minnesota,2020-10-04,kamalaharris,Democrat
-0.2997,Louisiana,2020-10-04,joebiden,Democrat
-0.37946668,North Carolina,2020-10-04,mikepence,Republican
0.0164,Wyoming,2020-10-04,joebiden,Democrat
-0.4767,Iowa,2020-10-04,kamalaharris,Democrat
0.4767,Indiana,2020-10-04,kamalaharris,Democrat
-0.128,Alabama,2020-10-04,mikepence,Republican
-0.5994,Delaware,2020-10-04,joebiden,Democrat
0.0014199972,Washington,2020-10-04,donaldtrump,Republican
0.33485,District of Columbia,2020-10-04,joebiden,Democrat
-0.7351,Iowa,2020-10-04,donaldtrump,Republican
-0.0451,Wisconsin,2020-10-04,joebiden,Democrat
-0.4588,Idaho,2020-10-04,joebiden,Democrat
-0.5267,Nebraska,2020-10-04,mikepence,Republican
-0.5719,Maryland,2020-10-04,joebiden,Democrat
-0.029638464,California,2020-10-04,donaldtrump,Republican
0.5106,Utah,2020-10-04,donaldtrump,Republican
0.64445,Virginia,2020-10-04,kamalaharris,Democrat
-0.7485,Utah,2020-10-04,joebiden,Democrat
0.4765,Tennessee,2020-10-04,joebiden,Democrat
-0.12423276,other,2020-10-04,donaldtrump,Republican
-0.47755,Colorado,2020-10-04,kamalaharris,Democrat
0.154425,Nevada,2020-10-04,kamalaharris,Democrat
0.33923334,Connecticut,2020-10-04,kamalaharris,Democrat
0.18655556,Washington,2020-10-04,kamalaharris,Democrat
-0.151725,Pennsylvania,2020-10-04,joebiden,Democrat
-0.28806,Florida,2020-10-04,mikepence,Republican
-0.8934,Delaware,2020-10-04,donaldtrump,Republican
-0.2689,West Virginia,2020-10-04,joebiden,Democrat
-0.30209997,Arizona,2020-10-04,joebiden,Democrat
-0.6908,Nevada,2020-10-04,joebiden,Democrat
0.015754541,no_loc,2020-10-04,mikepence,Republican
0.6896,Hawaii,2020-10-04,kamalaharris,Democrat
-0.33618572,Texas,2020-10-04,donaldtrump,Republican
-0.07153334,North Carolina,2020-10-04,kamalaharris,Democrat
-0.08104999,Colorado,2020-10-04,joebiden,Democrat
0.06952728,Pennsylvania,2020-10-04,kamalaharris,Democrat
-0.202675,Texas,2020-10-04,mikepence,Republican
0.19804999,Tennessee,2020-10-04,donaldtrump,Republican
0.3595,Puerto Rico,2020-10-04,mikepence,Republican
0.34,Mississippi,2020-10-04,donaldtrump,Republican
-0.18630001,Oklahoma,2020-10-04,donaldtrump,Republican
-0.27743998,Oregon,2020-10-04,kamalaharris,Democrat
0.49025,Maine,2020-10-04,donaldtrump,Republican
-0.6904,Connecticut,2020-10-04,donaldtrump,Republican
0.2212,Oregon,2020-10-04,joebiden,Democrat
-0.23910001,Pennsylvania,2020-10-04,donaldtrump,Republican
-0.45769998,New Mexico,2020-10-04,kamalaharris,Democrat
0.2202,North Dakota,2020-10-04,donaldtrump,Republican
0.2023,Minnesota,2020-10-04,mikepence,Republican
0.042849988,Maryland,2020-10-04,mikepence,Republican
-0.2294,Utah,2020-10-04,kamalaharris,Democrat
-0.27668,Illinois,2020-10-04,joebiden,Democrat
0.22569999,Oregon,2020-10-04,donaldtrump,Republican
-0.10973333,New Jersey,2020-10-04,mikepence,Republican
0.0,New Mexico,2020-10-04,joebiden,Democrat
0.059020005,Massachusetts,2020-10-04,kamalaharris,Democrat
-0.0516,New Jersey,2020-10-04,donaldtrump,Republican
-0.06462501,New York,2020-10-04,mikepence,Republican
0.1176,Delaware,2020-10-04,kamalaharris,Democrat
0.09587499,Wisconsin,2020-10-04,kamalaharris,Democrat
0.4215,Massachusetts,2020-10-04,donaldtrump,Republican
0.7645,Arizona,2020-10-04,mikepence,Republican
-0.33025002,Nevada,2020-10-04,donaldtrump,Republican
-0.10416666,New York,2020-10-04,joebiden,Democrat
0.26606,North Carolina,2020-10-04,joebiden,Democrat
0.2129,New York,2020-10-04,kamalaharris,Democrat
-0.32707858,Florida,2020-10-04,joebiden,Democrat
0.380925,Indiana,2020-10-04,joebiden,Democrat
0.3595,Montana,2020-10-04,mikepence,Republican
0.019100001,other,2020-10-04,kamalaharris,Democrat
-0.31064,Missouri,2020-10-04,donaldtrump,Republican
-0.29930001,Virginia,2020-10-04,donaldtrump,Republican
-0.24507499,Alabama,2020-10-04,kamalaharris,Democrat
-0.017329406,Texas,2020-10-04,kamalaharris,Democrat
0.38835,Minnesota,2020-10-04,donaldtrump,Republican
-0.011321431,other,2020-10-04,mikepence,Republican
0.0,South Carolina,2020-10-04,joebiden,Democrat
-0.7351,Connecticut,2020-10-04,joebiden,Democrat
-0.26335,Ohio,2020-10-04,joebiden,Democrat
0.06094998,Ohio,2020-10-04,mikepence,Republican
-0.8469,New Hampshire,2020-10-04,kamalaharris,Democrat
-0.5719,Missouri,2020-10-04,mikepence,Republican
-0.32693332,Missouri,2020-10-04,kamalaharris,Democrat
-0.0003250055,Arizona,2020-10-04,donaldtrump,Republican
-0.7579,Alabama,2020-10-04,donaldtrump,Republican
-0.6059,South Carolina,2020-10-04,mikepence,Republican
-0.8934,Wyoming,2020-10-04,donaldtrump,Republican
0.026468324,no_loc,2020-10-04,kamalaharris,Democrat
0.1531,New Mexico,2020-10-04,donaldtrump,Republican
-0.285075,Indiana,2020-10-04,donaldtrump,Republican
0.23606923,Texas,2020-10-04,joebiden,Democrat
-0.121776186,Kansas,2020-10-04,kamalaharris,Democrat
0.44426668,Virginia,2020-10-04,joebiden,Democrat
-0.087952174,other,2020-10-04,joebiden,Democrat
0.0,Vermont,2020-10-04,donaldtrump,Republican
0.765,Washington,2020-10-04,joebiden,Democrat
-0.192525,New Jersey,2020-10-04,kamalaharris,Democrat
-0.09442688,no_loc,2020-10-04,joebiden,Democrat
0.25,Delaware,2020-10-04,mikepence,Republican
-0.58895004,Maryland,2020-10-04,donaldtrump,Republican
0.25496668,Illinois,2020-10-04,donaldtrump,Republican
-0.31204998,New York,2020-10-04,donaldtrump,Republican
-0.16149999,Tennessee,2020-10-04,kamalaharris,Democrat
0.0,Puerto Rico,2020-10-04,kamalaharris,Democrat
-0.28125,Indiana,2020-10-04,mikepence,Republican
-0.060399998,Illinois,2020-10-04,kamalaharris,Democrat
-0.048695236,Kansas,2020-10-04,donaldtrump,Republican
0.494,Nebraska,2020-10-04,donaldtrump,Republican
0.1309125,Georgia,2020-10-04,kamalaharris,Democrat
-0.013525002,Michigan,2020-10-04,kamalaharris,Democrat
-0.18692687,no_loc,2020-10-04,donaldtrump,Republican
0.8852,Arkansas,2020-10-04,donaldtrump,Republican
-0.35024,District of Columbia,2020-10-04,kamalaharris,Democrat
-0.7964,Nebraska,2020-10-04,joebiden,Democrat
0.057816666,Ohio,2020-10-04,donaldtrump,Republican
-0.53819996,South Carolina,2020-10-04,donaldtrump,Republican
0.092999995,Maryland,2020-10-04,kamalaharris,Democrat
-0.009199992,Oklahoma,2020-10-04,kamalaharris,Democrat
-0.055052377,California,2020-10-04,joebiden,Democrat
0.1072,Louisiana,2020-10-04,donaldtrump,Republican
0.1992,Wisconsin,2020-10-04,donaldtrump,Republican
0.0768,Michigan,2020-10-04,donaldtrump,Republican
0.6124,Virginia,2020-10-04,mikepence,Republican
-0.7725,Idaho,2020-10-04,kamalaharris,Democrat
-0.3994,Louisiana,2020-10-04,kamalaharris,Democrat
0.8385,South Dakota,2020-10-04,joebiden,Democrat
